note_id,etudiant_id,module,filiere,note,semestre,annee,mention
1385,231,Électronique,Génie Électrique,16.59,1,2022,Très Bien
1386,231,Électrotechnique,Génie Électrique,18.16,2,2022,Très Bien
1387,232,Analyse Numérique,Mathématiques,7.19,1,2023,Échec
1388,232,Analyse 1,Mathématiques,14.84,1,2023,Bien
1389,232,Topologie,Mathématiques,10.38,1,2023,Passable
1390,232,Analyse 1,Mathématiques,13.18,2,2023,Assez Bien
1391,232,Algèbre 1,Mathématiques,17.26,2,2023,Très Bien
1392,232,Algèbre 1,Mathématiques,2.55,1,2023,Échec
1393,233,Topographie,Génie Civil,12.41,1,2020,Assez Bien
1394,233,Matériaux,Génie Civil,5.66,2,2020,Échec
1395,233,Structures,Génie Civil,11.03,2,2020,Passable
1396,233,Mécanique des Sols,Génie Civil,7.13,2,2020,Échec
1397,233,Structures,Génie Civil,6.67,2,2020,Échec
1398,233,Topographie,Génie Civil,15.39,2,2020,Bien
1399,234,Physique Quantique,Physique,3.67,1,2023,Échec
1400,234,Électromagnétisme,Physique,16.26,1,2023,Très Bien
1401,234,Électromagnétisme,Physique,8.21,1,2023,Échec
1402,234,Thermodynamique,Physique,11.87,2,2023,Passable
1403,234,Optique,Physique,2.56,2,2023,Échec
1404,234,Thermodynamique,Physique,6.94,1,2023,Échec
1405,235,Génétique,Biologie,11.03,2,2020,Passable
1406,235,Génétique,Biologie,7.66,1,2020,Échec
1407,235,Écologie,Biologie,7.39,2,2020,Échec
1408,235,Écologie,Biologie,10.72,2,2020,Passable
1409,235,Écologie,Biologie,7.84,2,2020,Échec
1410,235,Écologie,Biologie,14.47,1,2020,Bien
1411,236,Programmation C,Informatique,8.07,1,2021,Échec
1412,236,Bases de Données,Informatique,12.13,1,2021,Assez Bien
1413,236,Bases de Données,Informatique,13.64,1,2021,Assez Bien
1414,236,Bases de Données,Informatique,6.99,1,2021,Échec
1415,236,Algorithmique,Informatique,13.78,1,2021,Assez Bien
1416,236,Bases de Données,Informatique,13.56,1,2021,Assez Bien
1417,237,Biochimie,Chimie,9.38,2,2022,Échec
1418,237,Chimie Organique,Chimie,13.98,1,2022,Assez Bien
1419,237,Biochimie,Chimie,10.44,1,2022,Passable
1420,237,Chimie Analytique,Chimie,2.19,2,2022,Échec
1421,237,Chimie Analytique,Chimie,11.84,2,2022,Passable
1422,237,Électrochimie,Chimie,7.02,1,2022,Échec
1423,238,Finance,Économie,4.17,1,2022,Échec
1424,238,Finance,Économie,1.08,1,2022,Échec
1425,238,Macroéconomie,Économie,10.54,1,2022,Passable
1426,238,Marketing,Économie,8.29,2,2022,Échec
1427,238,Statistiques Éco,Économie,12.44,1,2022,Assez Bien
1428,238,Comptabilité,Économie,7.64,1,2022,Échec
1429,239,Signal,Génie Électrique,11.78,1,2022,Passable
1430,239,Signal,Génie Électrique,4.86,2,2022,Échec
1431,239,Énergie,Génie Électrique,13.15,1,2022,Assez Bien
1432,239,Automatique,Génie Électrique,11.41,1,2022,Passable
1433,239,Signal,Génie Électrique,13.81,2,2022,Assez Bien
1434,239,Électrotechnique,Génie Électrique,3.96,2,2022,Échec
1435,240,Finance,Économie,9.4,2,2023,Échec
1436,240,Comptabilité,Économie,7.26,1,2023,Échec
1437,240,Marketing,Économie,12.99,1,2023,Assez Bien
1438,240,Comptabilité,Économie,2.18,2,2023,Échec
1439,240,Finance,Économie,12.13,2,2023,Assez Bien
1440,240,Macroéconomie,Économie,14.82,2,2023,Bien
1441,241,Chimie Générale,Chimie,6.14,2,2022,Échec
1442,241,Chimie Générale,Chimie,20.0,1,2022,Très Bien
1443,241,Chimie Générale,Chimie,9.86,2,2022,Échec
1444,241,Chimie Générale,Chimie,8.77,1,2022,Échec
1445,241,Chimie Organique,Chimie,20.0,2,2022,Très Bien
1446,241,Chimie Organique,Chimie,15.34,1,2022,Bien
1447,242,Probabilités,Mathématiques,10.18,1,2023,Passable
1448,242,Probabilités,Mathématiques,9.72,1,2023,Échec
1449,242,Algèbre 1,Mathématiques,6.93,2,2023,Échec
1450,242,Algèbre 1,Mathématiques,18.77,1,2023,Très Bien
1451,242,Algèbre 1,Mathématiques,6.56,1,2023,Échec
1452,242,Statistiques,Mathématiques,9.96,1,2023,Échec
1453,243,Algèbre 1,Mathématiques,13.36,2,2022,Assez Bien
1454,243,Algèbre 1,Mathématiques,8.5,2,2022,Échec
1455,243,Topologie,Mathématiques,12.85,2,2022,Assez Bien
1456,243,Probabilités,Mathématiques,17.08,1,2022,Très Bien
1457,243,Analyse 1,Mathématiques,15.34,2,2022,Bien
1458,243,Topologie,Mathématiques,10.76,1,2022,Passable
1459,244,Topologie,Mathématiques,8.53,2,2021,Échec
1460,244,Statistiques,Mathématiques,15.57,2,2021,Bien
1461,244,Topologie,Mathématiques,12.7,2,2021,Assez Bien
1462,244,Probabilités,Mathématiques,11.43,2,2021,Passable
1463,244,Statistiques,Mathématiques,5.47,1,2021,Échec
1464,244,Statistiques,Mathématiques,6.25,1,2021,Échec
1465,245,Droit Pénal,Droit,16.26,2,2022,Très Bien
1466,245,Droit Administratif,Droit,7.18,1,2022,Échec
1467,245,Droit Int.,Droit,7.37,1,2022,Échec
1468,245,Droit Pénal,Droit,9.33,1,2022,Échec
1469,245,Droit Commercial,Droit,14.68,1,2022,Bien
1470,245,Droit Int.,Droit,7.66,1,2022,Échec
1471,246,Statistiques,Mathématiques,5.25,1,2022,Échec
1472,246,Probabilités,Mathématiques,14.58,1,2022,Bien
1473,246,Analyse 1,Mathématiques,4.05,2,2022,Échec
1474,246,Statistiques,Mathématiques,10.81,1,2022,Passable
1475,246,Probabilités,Mathématiques,11.32,1,2022,Passable
1476,246,Analyse 1,Mathématiques,12.17,2,2022,Assez Bien
1477,247,Pharmacologie,Médecine,8.76,1,2020,Échec
1478,247,Pharmacologie,Médecine,14.36,1,2020,Bien
1479,247,Anatomie,Médecine,10.98,1,2020,Passable
1480,247,Biochimie Méd.,Médecine,17.29,2,2020,Très Bien
1481,247,Pharmacologie,Médecine,9.39,1,2020,Échec
1482,247,Pathologie,Médecine,11.4,2,2020,Passable
1483,248,Droit Pénal,Droit,7.82,1,2022,Échec
1484,248,Droit Pénal,Droit,11.59,1,2022,Passable
1485,248,Procédure Civile,Droit,13.69,2,2022,Assez Bien
1486,248,Droit Pénal,Droit,12.97,1,2022,Assez Bien
1487,248,Droit Int.,Droit,11.51,1,2022,Passable
1488,248,Droit Administratif,Droit,5.01,2,2022,Échec
1489,249,Droit Pénal,Droit,11.22,1,2020,Passable
1490,249,Droit Administratif,Droit,12.04,1,2020,Assez Bien
1491,249,Droit Int.,Droit,13.16,1,2020,Assez Bien
1492,249,Droit Administratif,Droit,5.7,2,2020,Échec
1493,249,Droit Administratif,Droit,11.37,2,2020,Passable
1494,249,Droit Pénal,Droit,11.13,1,2020,Passable
1495,250,Thermodynamique,Physique,13.24,1,2022,Assez Bien
1496,250,Optique,Physique,9.55,1,2022,Échec
1497,250,Mécanique,Physique,9.64,1,2022,Échec
1498,250,Électromagnétisme,Physique,13.23,1,2022,Assez Bien
1499,250,Relativité,Physique,12.19,2,2022,Assez Bien
1500,250,Physique Quantique,Physique,13.1,1,2022,Assez Bien
1501,251,Probabilités,Mathématiques,8.52,1,2022,Échec
1502,251,Topologie,Mathématiques,16.04,2,2022,Très Bien
1503,251,Statistiques,Mathématiques,13.01,2,2022,Assez Bien
1504,251,Probabilités,Mathématiques,12.91,1,2022,Assez Bien
1505,251,Analyse 1,Mathématiques,8.15,2,2022,Échec
1506,251,Algèbre 1,Mathématiques,13.01,2,2022,Assez Bien
1507,252,Physiologie,Médecine,17.73,2,2020,Très Bien
1508,252,Anatomie,Médecine,13.96,1,2020,Assez Bien
1509,252,Physiologie,Médecine,5.21,2,2020,Échec
1510,252,Anatomie,Médecine,14.62,1,2020,Bien
1511,252,Biochimie Méd.,Médecine,16.24,2,2020,Très Bien
1512,252,Pathologie,Médecine,9.62,1,2020,Échec
1513,253,Biochimie Méd.,Médecine,14.06,2,2020,Bien
1514,253,Pathologie,Médecine,17.04,2,2020,Très Bien
1515,253,Anatomie,Médecine,8.21,2,2020,Échec
1516,253,Pharmacologie,Médecine,15.71,1,2020,Bien
1517,253,Sémiologie,Médecine,0.82,1,2020,Échec
1518,253,Anatomie,Médecine,4.76,1,2020,Échec
1519,254,Chimie Analytique,Chimie,11.36,1,2023,Passable
1520,254,Électrochimie,Chimie,15.22,1,2023,Bien
1521,254,Chimie Générale,Chimie,14.05,1,2023,Bien
1522,254,Chimie Organique,Chimie,14.58,2,2023,Bien
1523,254,Chimie Organique,Chimie,9.15,2,2023,Échec
1524,254,Biochimie,Chimie,8.7,2,2023,Échec
1525,255,Génétique,Biologie,9.99,1,2023,Échec
1526,255,Biochimie,Biologie,16.66,2,2023,Très Bien
1527,255,Physiologie,Biologie,13.56,1,2023,Assez Bien
1528,255,Physiologie,Biologie,4.85,2,2023,Échec
1529,255,Microbiologie,Biologie,11.24,1,2023,Passable
1530,255,Physiologie,Biologie,15.97,1,2023,Bien
1531,256,Systèmes d'exploitation,Informatique,14.38,1,2021,Bien
1532,256,Réseaux,Informatique,7.52,1,2021,Échec
1533,256,Algorithmique,Informatique,12.04,1,2021,Assez Bien
1534,256,Algorithmique,Informatique,9.89,1,2021,Échec
1535,256,Programmation C,Informatique,12.74,1,2021,Assez Bien
1536,256,Programmation C,Informatique,12.75,1,2021,Assez Bien
1537,257,Pharmacologie,Médecine,10.46,1,2021,Passable
1538,257,Physiologie,Médecine,7.59,2,2021,Échec
1539,257,Physiologie,Médecine,8.33,2,2021,Échec
1540,257,Pathologie,Médecine,8.9,1,2021,Échec
1541,257,Biochimie Méd.,Médecine,13.97,2,2021,Assez Bien
1542,257,Pharmacologie,Médecine,7.51,2,2021,Échec
1543,258,Mécanique des Sols,Génie Civil,6.88,2,2020,Échec
1544,258,Mécanique des Sols,Génie Civil,11.77,2,2020,Passable
1545,258,Béton Armé,Génie Civil,11.32,1,2020,Passable
1546,258,Hydraulique,Génie Civil,6.79,1,2020,Échec
1547,258,Matériaux,Génie Civil,10.55,2,2020,Passable
1548,258,Hydraulique,Génie Civil,7.95,2,2020,Échec
1549,259,Chimie Analytique,Chimie,7.14,1,2021,Échec
1550,259,Chimie Analytique,Chimie,14.86,1,2021,Bien
1551,259,Biochimie,Chimie,8.72,1,2021,Échec
1552,259,Chimie Générale,Chimie,11.45,1,2021,Passable
1553,259,Électrochimie,Chimie,10.52,2,2021,Passable
1554,259,Thermochimie,Chimie,7.16,2,2021,Échec
1555,260,Biochimie,Chimie,7.76,1,2021,Échec
1556,260,Thermochimie,Chimie,14.32,1,2021,Bien
1557,260,Chimie Générale,Chimie,7.13,1,2021,Échec
1558,260,Thermochimie,Chimie,14.42,2,2021,Bien
1559,260,Biochimie,Chimie,7.35,2,2021,Échec
1560,260,Biochimie,Chimie,16.12,1,2021,Très Bien
1561,261,Statistiques Éco,Économie,7.84,1,2023,Échec
1562,261,Macroéconomie,Économie,13.77,2,2023,Assez Bien
1563,261,Microéconomie,Économie,14.34,1,2023,Bien
1564,261,Statistiques Éco,Économie,9.21,1,2023,Échec
1565,261,Comptabilité,Économie,3.42,1,2023,Échec
1566,261,Comptabilité,Économie,5.09,1,2023,Échec
1567,262,Énergie,Génie Électrique,5.8,1,2023,Échec
1568,262,Électronique,Génie Électrique,8.21,1,2023,Échec
1569,262,Électronique,Génie Électrique,5.51,2,2023,Échec
1570,262,Télécoms,Génie Électrique,3.97,1,2023,Échec
1571,262,Énergie,Génie Électrique,17.9,1,2023,Très Bien
1572,262,Signal,Génie Électrique,6.62,2,2023,Échec
1573,263,Physiologie,Biologie,7.62,2,2023,Échec
1574,263,Biochimie,Biologie,20.0,2,2023,Très Bien
1575,263,Physiologie,Biologie,4.05,1,2023,Échec
1576,263,Biologie Cellulaire,Biologie,15.31,2,2023,Bien
1577,263,Génétique,Biologie,10.67,2,2023,Passable
1578,263,Physiologie,Biologie,13.72,2,2023,Assez Bien
1579,264,Analyse 1,Mathématiques,18.34,1,2023,Très Bien
1580,264,Analyse 1,Mathématiques,10.4,1,2023,Passable
1581,264,Analyse Numérique,Mathématiques,7.39,2,2023,Échec
1582,264,Analyse Numérique,Mathématiques,13.05,2,2023,Assez Bien
1583,264,Algèbre 1,Mathématiques,12.15,1,2023,Assez Bien
1584,264,Algèbre 1,Mathématiques,13.3,2,2023,Assez Bien
1585,265,Programmation C,Informatique,9.07,1,2023,Échec
1586,265,Programmation C,Informatique,10.97,1,2023,Passable
1587,265,Algorithmique,Informatique,11.0,1,2023,Passable
1588,265,Bases de Données,Informatique,3.72,2,2023,Échec
1589,265,Réseaux,Informatique,7.09,1,2023,Échec
1590,265,Algorithmique,Informatique,7.0,2,2023,Échec
1591,266,Analyse 1,Mathématiques,8.68,2,2023,Échec
1592,266,Analyse 1,Mathématiques,13.24,1,2023,Assez Bien
1593,266,Statistiques,Mathématiques,4.27,1,2023,Échec
1594,266,Analyse 1,Mathématiques,11.63,2,2023,Passable
1595,266,Analyse 1,Mathématiques,7.42,1,2023,Échec
1596,266,Analyse 1,Mathématiques,4.92,1,2023,Échec
1597,267,Physique Quantique,Physique,12.01,2,2020,Assez Bien
1598,267,Optique,Physique,7.25,2,2020,Échec
1599,267,Thermodynamique,Physique,8.13,2,2020,Échec
1600,267,Thermodynamique,Physique,8.79,1,2020,Échec
1601,267,Thermodynamique,Physique,9.02,1,2020,Échec
1602,267,Thermodynamique,Physique,7.64,2,2020,Échec
1603,268,Chimie Générale,Chimie,19.09,2,2023,Très Bien
1604,268,Biochimie,Chimie,11.16,1,2023,Passable
1605,268,Chimie Générale,Chimie,4.53,2,2023,Échec
1606,268,Biochimie,Chimie,6.18,1,2023,Échec
1607,268,Chimie Analytique,Chimie,5.19,2,2023,Échec
1608,268,Électrochimie,Chimie,12.81,2,2023,Assez Bien
1609,269,Statistiques Éco,Économie,15.45,2,2023,Bien
1610,269,Microéconomie,Économie,20.0,2,2023,Très Bien
1611,269,Microéconomie,Économie,17.41,2,2023,Très Bien
1612,269,Macroéconomie,Économie,9.76,2,2023,Échec
1613,269,Finance,Économie,10.52,2,2023,Passable
1614,269,Finance,Économie,3.91,2,2023,Échec
1615,270,Relativité,Physique,16.41,2,2023,Très Bien
1616,270,Thermodynamique,Physique,4.21,1,2023,Échec
1617,270,Relativité,Physique,14.01,1,2023,Bien
1618,270,Électromagnétisme,Physique,14.8,2,2023,Bien
1619,270,Mécanique,Physique,9.1,2,2023,Échec
1620,270,Électromagnétisme,Physique,16.67,2,2023,Très Bien
1621,271,Anatomie,Médecine,6.04,1,2022,Échec
1622,271,Physiologie,Médecine,11.56,1,2022,Passable
1623,271,Pathologie,Médecine,10.42,1,2022,Passable
1624,271,Physiologie,Médecine,9.2,2,2022,Échec
1625,271,Pharmacologie,Médecine,11.29,2,2022,Passable
1626,271,Pathologie,Médecine,8.19,2,2022,Échec
1627,272,Télécoms,Génie Électrique,12.55,2,2022,Assez Bien
1628,272,Électronique,Génie Électrique,12.51,2,2022,Assez Bien
1629,272,Électrotechnique,Génie Électrique,17.2,1,2022,Très Bien
1630,272,Télécoms,Génie Électrique,8.17,2,2022,Échec
1631,272,Signal,Génie Électrique,16.57,2,2022,Très Bien
1632,272,Télécoms,Génie Électrique,7.47,2,2022,Échec
1633,273,Programmation C,Informatique,11.33,1,2023,Passable
1634,273,Algorithmique,Informatique,12.96,1,2023,Assez Bien
1635,273,Bases de Données,Informatique,10.44,1,2023,Passable
1636,273,Systèmes d'exploitation,Informatique,1.61,2,2023,Échec
1637,273,Programmation C,Informatique,17.0,1,2023,Très Bien
1638,273,Bases de Données,Informatique,3.09,1,2023,Échec
1639,274,Systèmes d'exploitation,Informatique,3.44,2,2020,Échec
1640,274,Bases de Données,Informatique,9.28,2,2020,Échec
1641,274,IA,Informatique,12.9,1,2020,Assez Bien
1642,274,Algorithmique,Informatique,10.16,2,2020,Passable
1643,274,Algorithmique,Informatique,6.68,1,2020,Échec
1644,274,Bases de Données,Informatique,9.94,1,2020,Échec
1645,275,Signal,Génie Électrique,10.04,2,2021,Passable
1646,275,Électrotechnique,Génie Électrique,8.96,1,2021,Échec
1647,275,Énergie,Génie Électrique,8.98,1,2021,Échec
1648,275,Automatique,Génie Électrique,15.27,2,2021,Bien
1649,275,Télécoms,Génie Électrique,13.22,2,2021,Assez Bien
1650,275,Électronique,Génie Électrique,6.88,2,2021,Échec
1651,276,Droit Pénal,Droit,12.29,1,2021,Assez Bien
1652,276,Droit Int.,Droit,8.57,1,2021,Échec
1653,276,Droit Pénal,Droit,15.01,2,2021,Bien
1654,276,Droit Int.,Droit,5.95,1,2021,Échec
1655,276,Droit Civil,Droit,7.53,2,2021,Échec
1656,276,Droit Commercial,Droit,9.92,2,2021,Échec
1657,277,Optique,Physique,16.8,2,2023,Très Bien
1658,277,Relativité,Physique,13.81,1,2023,Assez Bien
1659,277,Relativité,Physique,13.48,1,2023,Assez Bien
1660,277,Thermodynamique,Physique,7.86,1,2023,Échec
1661,277,Relativité,Physique,9.06,1,2023,Échec
1662,277,Optique,Physique,16.5,2,2023,Très Bien
1663,278,Biochimie Méd.,Médecine,13.19,1,2023,Assez Bien
1664,278,Pathologie,Médecine,9.35,1,2023,Échec
1665,278,Biochimie Méd.,Médecine,10.21,1,2023,Passable
1666,278,Pharmacologie,Médecine,5.82,2,2023,Échec
1667,278,Pathologie,Médecine,15.97,1,2023,Bien
1668,278,Biochimie Méd.,Médecine,3.34,2,2023,Échec
1669,279,Chimie Organique,Chimie,12.88,2,2022,Assez Bien
1670,279,Électrochimie,Chimie,10.32,2,2022,Passable
1671,279,Chimie Organique,Chimie,8.16,1,2022,Échec
1672,279,Chimie Générale,Chimie,8.09,1,2022,Échec
1673,279,Thermochimie,Chimie,4.91,1,2022,Échec
1674,279,Biochimie,Chimie,11.44,2,2022,Passable
1675,280,Structures,Génie Civil,16.95,1,2022,Très Bien
1676,280,Topographie,Génie Civil,10.67,2,2022,Passable
1677,280,Hydraulique,Génie Civil,8.07,1,2022,Échec
1678,280,Béton Armé,Génie Civil,7.79,1,2022,Échec
1679,280,Béton Armé,Génie Civil,15.13,1,2022,Bien
1680,280,Béton Armé,Génie Civil,14.98,2,2022,Bien
1681,281,Hydraulique,Génie Civil,10.38,1,2021,Passable
1682,281,Topographie,Génie Civil,9.33,2,2021,Échec
1683,281,Structures,Génie Civil,10.01,1,2021,Passable
1684,281,Béton Armé,Génie Civil,7.78,2,2021,Échec
1685,281,Béton Armé,Génie Civil,9.2,1,2021,Échec
1686,281,Topographie,Génie Civil,3.24,1,2021,Échec
1687,282,Écologie,Biologie,6.34,2,2023,Échec
1688,282,Biologie Cellulaire,Biologie,9.29,1,2023,Échec
1689,282,Génétique,Biologie,19.34,1,2023,Très Bien
1690,282,Biochimie,Biologie,9.17,1,2023,Échec
1691,282,Biologie Cellulaire,Biologie,4.24,1,2023,Échec
1692,282,Biologie Cellulaire,Biologie,8.58,1,2023,Échec
1693,283,Physique Quantique,Physique,11.64,2,2020,Passable
1694,283,Mécanique,Physique,13.28,1,2020,Assez Bien
1695,283,Mécanique,Physique,7.2,1,2020,Échec
1696,283,Optique,Physique,10.85,1,2020,Passable
1697,283,Électromagnétisme,Physique,7.98,2,2020,Échec
1698,283,Relativité,Physique,20.0,2,2020,Très Bien
1699,284,Droit Pénal,Droit,5.54,2,2021,Échec
1700,284,Procédure Civile,Droit,8.13,1,2021,Échec
1701,284,Droit Int.,Droit,17.02,1,2021,Très Bien
1702,284,Droit Civil,Droit,15.32,1,2021,Bien
1703,284,Droit Pénal,Droit,8.68,1,2021,Échec
1704,284,Procédure Civile,Droit,18.2,1,2021,Très Bien
1705,285,Marketing,Économie,9.67,2,2020,Échec
1706,285,Microéconomie,Économie,12.62,2,2020,Assez Bien
1707,285,Comptabilité,Économie,4.63,2,2020,Échec
1708,285,Finance,Économie,16.85,1,2020,Très Bien
1709,285,Comptabilité,Économie,6.77,1,2020,Échec
1710,285,Marketing,Économie,2.5,1,2020,Échec
1711,286,Électronique,Génie Électrique,8.82,1,2023,Échec
1712,286,Télécoms,Génie Électrique,8.7,2,2023,Échec
1713,286,Énergie,Génie Électrique,6.92,1,2023,Échec
1714,286,Signal,Génie Électrique,4.81,1,2023,Échec
1715,286,Automatique,Génie Électrique,15.26,1,2023,Bien
1716,286,Énergie,Génie Électrique,10.8,1,2023,Passable
1717,287,Algorithmique,Informatique,10.38,2,2020,Passable
1718,287,Algorithmique,Informatique,15.89,2,2020,Bien
1719,287,IA,Informatique,18.43,2,2020,Très Bien
1720,287,Programmation C,Informatique,15.65,1,2020,Bien
1721,287,Bases de Données,Informatique,14.88,1,2020,Bien
1722,287,Réseaux,Informatique,11.24,1,2020,Passable
1723,288,Électronique,Génie Électrique,13.91,2,2021,Assez Bien
1724,288,Énergie,Génie Électrique,16.77,2,2021,Très Bien
1725,288,Électronique,Génie Électrique,4.89,2,2021,Échec
1726,288,Énergie,Génie Électrique,9.88,2,2021,Échec
1727,288,Énergie,Génie Électrique,12.02,2,2021,Assez Bien
1728,288,Signal,Génie Électrique,11.73,1,2021,Passable
1729,289,Microbiologie,Biologie,13.08,2,2020,Assez Bien
1730,289,Écologie,Biologie,5.35,1,2020,Échec
1731,289,Microbiologie,Biologie,15.79,1,2020,Bien
1732,289,Physiologie,Biologie,11.29,1,2020,Passable
1733,289,Génétique,Biologie,6.28,1,2020,Échec
1734,289,Physiologie,Biologie,15.5,2,2020,Bien
1735,290,Statistiques Éco,Économie,12.04,2,2023,Assez Bien
1736,290,Statistiques Éco,Économie,5.07,2,2023,Échec
1737,290,Macroéconomie,Économie,7.53,2,2023,Échec
1738,290,Marketing,Économie,12.4,2,2023,Assez Bien
1739,290,Comptabilité,Économie,15.64,1,2023,Bien
1740,290,Comptabilité,Économie,9.58,1,2023,Échec
1741,291,Chimie Analytique,Chimie,8.12,1,2020,Échec
1742,291,Biochimie,Chimie,12.92,1,2020,Assez Bien
1743,291,Chimie Générale,Chimie,9.79,1,2020,Échec
1744,291,Électrochimie,Chimie,1.45,1,2020,Échec
1745,291,Chimie Générale,Chimie,10.79,2,2020,Passable
1746,291,Chimie Générale,Chimie,5.92,2,2020,Échec
1747,292,Structures,Génie Civil,4.53,2,2022,Échec
1748,292,Topographie,Génie Civil,10.65,1,2022,Passable
1749,292,Topographie,Génie Civil,13.59,1,2022,Assez Bien
1750,292,Structures,Génie Civil,11.23,2,2022,Passable
1751,292,Structures,Génie Civil,7.41,1,2022,Échec
1752,292,Matériaux,Génie Civil,10.21,2,2022,Passable
1753,293,Électrotechnique,Génie Électrique,7.22,1,2022,Échec
1754,293,Électrotechnique,Génie Électrique,3.64,1,2022,Échec
1755,293,Automatique,Génie Électrique,13.56,1,2022,Assez Bien
1756,293,Signal,Génie Électrique,6.94,2,2022,Échec
1757,293,Signal,Génie Électrique,16.07,2,2022,Très Bien
1758,293,Télécoms,Génie Électrique,20.0,1,2022,Très Bien
1759,294,Matériaux,Génie Civil,15.67,2,2021,Bien
1760,294,Hydraulique,Génie Civil,4.63,2,2021,Échec
1761,294,Hydraulique,Génie Civil,10.98,2,2021,Passable
1762,294,Mécanique des Sols,Génie Civil,11.27,2,2021,Passable
1763,294,Structures,Génie Civil,2.58,2,2021,Échec
1764,294,Matériaux,Génie Civil,10.18,2,2021,Passable
1765,295,Béton Armé,Génie Civil,7.59,2,2022,Échec
1766,295,Hydraulique,Génie Civil,15.35,2,2022,Bien
1767,295,Béton Armé,Génie Civil,19.4,1,2022,Très Bien
1768,295,Topographie,Génie Civil,11.27,2,2022,Passable
1769,295,Béton Armé,Génie Civil,14.74,1,2022,Bien
1770,295,Matériaux,Génie Civil,13.77,1,2022,Assez Bien
1771,296,Thermochimie,Chimie,14.29,1,2020,Bien
1772,296,Biochimie,Chimie,14.25,2,2020,Bien
1773,296,Chimie Organique,Chimie,7.19,2,2020,Échec
1774,296,Thermochimie,Chimie,11.71,1,2020,Passable
1775,296,Électrochimie,Chimie,11.72,2,2020,Passable
1776,296,Biochimie,Chimie,9.22,2,2020,Échec
1777,297,Droit Pénal,Droit,15.23,1,2022,Bien
1778,297,Droit Commercial,Droit,16.11,1,2022,Très Bien
1779,297,Droit Civil,Droit,11.43,2,2022,Passable
1780,297,Droit Administratif,Droit,12.06,2,2022,Assez Bien
1781,297,Droit Civil,Droit,12.42,2,2022,Assez Bien
1782,297,Droit Int.,Droit,13.25,2,2022,Assez Bien
1783,298,Chimie Générale,Chimie,6.55,1,2021,Échec
1784,298,Chimie Analytique,Chimie,13.41,2,2021,Assez Bien
1785,298,Électrochimie,Chimie,10.01,2,2021,Passable
1786,298,Chimie Organique,Chimie,4.49,1,2021,Échec
1787,298,Chimie Générale,Chimie,11.55,2,2021,Passable
1788,298,Électrochimie,Chimie,9.0,1,2021,Échec
1789,299,Droit Int.,Droit,11.51,2,2021,Passable
1790,299,Droit Administratif,Droit,17.0,1,2021,Très Bien
1791,299,Droit Administratif,Droit,7.77,1,2021,Échec
1792,299,Droit Administratif,Droit,11.4,1,2021,Passable
1793,299,Procédure Civile,Droit,13.75,1,2021,Assez Bien
1794,299,Droit Commercial,Droit,14.92,1,2021,Bien
1795,300,Droit Commercial,Droit,14.01,2,2022,Bien
1796,300,Droit Pénal,Droit,10.89,2,2022,Passable
1797,300,Droit Int.,Droit,11.38,1,2022,Passable
1798,300,Droit Pénal,Droit,9.17,1,2022,Échec
1799,300,Droit Pénal,Droit,13.95,2,2022,Assez Bien
1800,300,Droit Pénal,Droit,13.78,1,2022,Assez Bien
1801,301,Pharmacologie,Médecine,13.65,1,2021,Assez Bien
1802,301,Pharmacologie,Médecine,11.3,2,2021,Passable
1803,301,Sémiologie,Médecine,9.03,1,2021,Échec
1804,301,Physiologie,Médecine,16.31,2,2021,Très Bien
1805,301,Pharmacologie,Médecine,6.26,1,2021,Échec
1806,301,Biochimie Méd.,Médecine,11.62,1,2021,Passable
1807,302,Biochimie Méd.,Médecine,4.73,2,2023,Échec
1808,302,Physiologie,Médecine,18.24,2,2023,Très Bien
1809,302,Anatomie,Médecine,11.05,2,2023,Passable
1810,302,Physiologie,Médecine,11.12,2,2023,Passable
1811,302,Pharmacologie,Médecine,9.97,2,2023,Échec
1812,302,Physiologie,Médecine,16.37,2,2023,Très Bien
1813,303,Optique,Physique,8.77,1,2023,Échec
1814,303,Relativité,Physique,13.58,1,2023,Assez Bien
1815,303,Relativité,Physique,3.46,2,2023,Échec
1816,303,Thermodynamique,Physique,8.46,2,2023,Échec
1817,303,Relativité,Physique,11.88,2,2023,Passable
1818,303,Électromagnétisme,Physique,6.17,2,2023,Échec
1819,304,Programmation C,Informatique,9.53,1,2023,Échec
1820,304,Programmation C,Informatique,10.14,1,2023,Passable
1821,304,Algorithmique,Informatique,3.45,1,2023,Échec
1822,304,Programmation C,Informatique,6.43,2,2023,Échec
1823,304,Algorithmique,Informatique,15.48,2,2023,Bien
1824,304,Bases de Données,Informatique,13.28,2,2023,Assez Bien
1825,305,Programmation C,Informatique,8.74,1,2023,Échec
1826,305,Programmation C,Informatique,10.52,2,2023,Passable
1827,305,Systèmes d'exploitation,Informatique,8.99,2,2023,Échec
1828,305,Bases de Données,Informatique,2.81,2,2023,Échec
1829,305,IA,Informatique,9.21,1,2023,Échec
1830,305,Réseaux,Informatique,2.39,2,2023,Échec
1831,306,Marketing,Économie,15.3,1,2020,Bien
1832,306,Macroéconomie,Économie,9.02,2,2020,Échec
1833,306,Statistiques Éco,Économie,14.24,1,2020,Bien
1834,306,Statistiques Éco,Économie,10.33,1,2020,Passable
1835,306,Statistiques Éco,Économie,12.84,1,2020,Assez Bien
1836,306,Macroéconomie,Économie,6.7,2,2020,Échec
